device_name,start_date_time,end_date_time,actual_start_time,actual_end_time,date,production_output,start_counter_value,end_counter_value,window_first_reading,readings_count,reset_count,pre_reset_sum,reset_info
Machine2,2025-03-14 07:30,2025-03-15 07:30,2025-03-14 07:30,2025-03-15 07:29,"March 14, 2025",23784.36,17216769.04,17240553.4,17216790.12,1415,0,0,[]
Machine2,2025-03-15 07:30,2025-03-16 07:30,2025-03-15 07:30,2025-03-16 07:29,"March 15, 2025",21614.48,17240553.4,17262167.88,17240553.4,1416,0,0,[]
Machine2,2025-03-16 07:30,2025-03-17 07:30,2025-03-16 07:30,2025-03-17 07:29,"March 16, 2025",19373.88,17262167.88,17281541.76,17262199.84,1416,0,0,[]
Machine2,2025-03-17 07:30,2025-03-18 07:30,2025-03-17 07:30,2025-03-18 07:29,"March 17, 2025",21375.8,17281541.76,17302917.56,17281568.96,1416,0,0,[]
Machine2,2025-03-18 07:30,2025-03-19 07:30,2025-03-18 07:30,2025-03-19 07:29,"March 18, 2025",17539.24,17302917.56,17320456.8,17302917.56,1412,0,0,[]
Machine2,2025-03-19 07:30,2025-03-20 07:30,2025-03-19 07:30,2025-03-20 07:29,"March 19, 2025",13697.24,17320456.8,17334154.04,17320456.8,1416,0,0,[]
Machine2,2025-03-20 07:30,2025-03-21 07:30,2025-03-20 07:30,2025-03-21 07:29,"March 20, 2025",9695.44,17334154.04,17343849.48,17334154.04,1417,0,0,[]
Machine2,2025-03-21 07:30,2025-03-22 07:30,2025-03-21 07:30,2025-03-22 07:29,"March 21, 2025",24334.48,17343849.48,17368183.96,17343849.48,1407,0,0,[]
Machine2,2025-03-22 07:30,2025-03-23 07:30,2025-03-22 07:30,2025-03-23 07:29,"March 22, 2025",28953.04,17368183.96,17397137,17368183.96,1413,0,0,[]
Machine2,2025-03-23 07:30,2025-03-24 07:30,2025-03-23 07:30,2025-03-24 07:29,"March 23, 2025",26047.4,17397137,17423184.4,17397168.28,1414,0,0,[]
Machine2,2025-03-24 07:30,2025-03-25 07:30,2025-03-24 07:30,2025-03-25 07:29,"March 24, 2025",17399.16,17423184.4,17440583.56,17423214.32,1414,0,0,[]
Machine2,2025-03-25 07:30,2025-03-26 07:30,2025-03-25 07:30,2025-03-26 07:29,"March 25, 2025",18353.88,17440583.56,17458937.44,17440583.56,1413,0,0,[]
Machine2,2025-03-26 07:30,2025-03-27 07:30,2025-03-26 07:30,2025-03-27 07:29,"March 26, 2025",22739.88,17458937.44,17481677.32,17458982.32,1414,0,0,[]
Machine2,2025-03-27 07:30,2025-03-28 07:30,2025-03-27 07:30,2025-03-28 07:29,"March 27, 2025",24712.56,17481677.32,17506389.88,17481709.96,1416,0,0,[]
Machine2,2025-03-28 07:30,2025-03-29 07:30,2025-03-28 07:30,2025-03-29 07:29,"March 28, 2025",20181.72,17506389.88,17526571.6,17506389.88,1417,0,0,[]
Machine2,2025-03-29 07:30,2025-03-30 07:30,2025-03-29 07:30,2025-03-30 07:29,"March 29, 2025",22461.76,17526571.6,17549033.36,17526593.36,1413,0,0,[]
Machine2,2025-03-30 07:30,2025-03-31 07:30,2025-03-30 07:30,2025-03-31 07:29,"March 30, 2025",16439.68,17549033.36,17565473.04,17549053.08,1416,0,0,[]
Machine2,2025-03-31 07:30,2025-04-01 07:30,2025-03-31 07:30,2025-04-01 07:29,"March 31, 2025",17266.56,17565473.04,17582739.6,17565473.04,1417,0,0,[]
Machine2,2025-04-01 07:30,2025-04-02 07:30,2025-04-01 07:30,2025-04-02 07:29,"April 1, 2025",23535.48,17582739.6,17606275.08,17582765.44,1416,0,0,[]
Machine2,2025-04-02 07:30,2025-04-03 07:30,2025-04-02 07:30,2025-04-03 07:29,"April 2, 2025",11579.04,17606275.08,17617854.12,17606299.56,1412,0,0,[]
Machine2,2025-04-03 07:30,2025-04-04 07:30,2025-04-03 07:30,2025-04-04 07:29,"April 3, 2025",14894.04,17617854.12,17632748.16,17617854.12,1409,0,0,[]
Machine2,2025-04-04 07:30,2025-04-05 07:30,2025-04-04 07:30,2025-04-05 07:29,"April 4, 2025",14528.2,17632748.16,17647276.36,17632748.16,1410,0,0,[]
Machine2,2025-04-05 07:30,2025-04-06 07:30,2025-04-05 07:30,2025-04-06 07:28,"April 5, 2025",16254.04,17647276.36,17663530.4,17647276.36,1416,0,0,[]
Machine2,2025-04-06 07:30,2025-04-07 07:30,2025-04-06 07:30,2025-04-07 07:29,"April 6, 2025",22236,17663530.4,17685766.4,17663530.4,1414,0,0,[]
Machine2,2025-04-07 07:30,2025-04-08 07:30,2025-04-07 07:30,2025-04-08 07:29,"April 7, 2025",17764.32,17685766.4,17703530.72,17685766.4,1416,0,0,[]
Machine2,2025-04-08 07:30,2025-04-09 07:30,2025-04-08 07:30,2025-04-09 07:29,"April 8, 2025",13861.12,17703530.72,17717391.84,17703551.8,1417,0,0,[]
Machine2,2025-04-09 07:30,2025-04-10 07:30,2025-04-09 07:30,2025-04-10 07:29,"April 9, 2025",16852.44,17717391.84,17734244.28,17717391.84,1416,0,0,[]
Machine2,2025-04-10 07:30,2025-04-11 07:30,2025-04-10 07:30,2025-04-11 07:29,"April 10, 2025",19578.56,17734244.28,17753822.84,17734244.28,1416,0,0,[]
Machine2,2025-04-11 07:30,2025-04-12 07:30,2025-04-11 07:30,2025-04-12 07:29,"April 11, 2025",0,17753822.84,17753822.84,17753822.84,1417,0,0,[]
Machine2,2025-04-12 07:30,2025-04-13 07:30,2025-04-12 07:30,2025-04-13 07:29,"April 12, 2025",0,17753822.84,17753822.84,17753822.84,1416,0,0,[]
Machine2,2025-04-13 07:30,2025-04-14 07:30,2025-04-13 07:30,2025-04-14 07:29,"April 13, 2025",0,17753822.84,17753822.84,17753822.84,824,0,0,[]
Machine2,2025-04-14 07:30,2025-04-15 07:30,2025-04-14 07:30,2025-04-15 07:29,"April 14, 2025",0,17753822.84,17753822.84,17753822.84,1416,0,0,[]
Machine2,2025-04-15 07:30,2025-04-16 07:30,2025-04-15 07:30,2025-04-16 07:29,"April 15, 2025",0,17753822.84,17753822.84,17753822.84,1409,0,0,[]
Machine2,2025-04-16 07:30,2025-04-17 07:30,2025-04-16 07:30,2025-04-17 07:29,"April 16, 2025",13840.72,17753822.84,17767663.56,17753822.84,1406,0,0,[]
Machine2,2025-04-17 07:30,2025-04-18 07:30,2025-04-17 07:30,2025-04-18 07:29,"April 17, 2025",37073.6,17767663.56,17804737.16,17767687.36,1416,0,0,[]
Machine2,2025-04-18 07:30,2025-04-19 07:30,2025-04-18 07:30,2025-04-19 07:29,"April 18, 2025",16328.16,17804737.16,17821065.32,17804750.76,1416,0,0,[]
Machine2,2025-04-19 07:30,2025-04-20 07:30,2025-04-19 07:30,2025-04-20 07:29,"April 19, 2025",26116.08,17821065.32,17847181.4,17821065.32,1417,0,0,[]
Machine2,2025-04-20 07:30,2025-04-21 07:30,2025-04-20 07:30,2025-04-21 07:29,"April 20, 2025",29084.28,17847181.4,17876265.68,17847181.4,1416,0,0,[]
Machine2,2025-04-21 07:30,2025-04-22 07:30,2025-04-21 07:30,2025-04-22 07:29,"April 21, 2025",31226.28,17876265.68,17907491.96,17876265.68,1416,0,0,[]
Machine2,2025-04-22 07:30,2025-04-23 07:30,2025-04-22 07:30,2025-04-23 07:29,"April 22, 2025",21033.76,17907491.96,17928525.72,17907513.72,1415,0,0,[]
Machine2,2025-04-23 07:30,2025-04-24 07:30,2025-04-23 07:30,2025-04-24 07:29,"April 23, 2025",23324,17928525.72,17951849.72,17928548.16,1411,0,0,[]
Machine2,2025-04-24 07:30,2025-04-25 07:30,2025-04-24 07:30,2025-04-25 07:29,"April 24, 2025",5293.12,17951849.72,17957142.84,17951881,1413,0,0,[]
Machine2,2025-04-25 07:30,2025-04-26 07:30,2025-04-25 07:30,2025-04-26 07:29,"April 25, 2025",14998.08,17957142.84,17972140.92,17957142.84,1416,0,0,[]
Machine2,2025-04-26 07:30,2025-04-27 07:30,2025-04-26 07:30,2025-04-27 07:29,"April 26, 2025",14845.76,17972140.92,17986986.68,17972142.28,1411,0,0,[]
Machine2,2025-04-27 07:30,2025-04-28 07:30,2025-04-27 07:30,2025-04-28 07:29,"April 27, 2025",21871.52,17986986.68,18008858.2,17986986.68,1413,0,0,[]
Machine2,2025-04-28 07:30,2025-04-29 07:30,2025-04-28 07:30,2025-04-29 07:29,"April 28, 2025",19768.28,18008858.2,18028626.48,18008881.32,1416,0,0,[]
Machine2,2025-04-29 07:30,2025-04-30 07:30,2025-04-29 07:30,2025-04-30 07:29,"April 29, 2025",22895.6,18028626.48,18051522.08,18028626.48,1415,0,0,[]
Machine2,2025-04-30 07:30,2025-05-01 07:30,2025-04-30 07:30,2025-05-01 07:29,"April 30, 2025",19565.64,18051522.08,18071087.72,18051522.08,1414,0,0,[]
Machine2,2025-05-01 07:30,2025-05-02 07:30,2025-05-01 07:30,2025-05-02 07:29,"May 1, 2025",25088.6,18071087.72,18096176.32,18071108.12,1414,0,0,[]
Machine2,2025-05-02 07:30,2025-05-03 07:30,2025-05-02 07:30,2025-05-03 07:29,"May 2, 2025",16509.72,18096176.32,18112686.04,18096176.32,1411,0,0,[]
Machine2,2025-05-03 07:30,2025-05-04 07:30,2025-05-03 07:30,2025-05-04 07:29,"May 3, 2025",16875.56,18112686.04,18129561.6,18112708.48,1417,0,0,[]
Machine2,2025-05-04 07:30,2025-05-05 07:30,2025-05-04 07:30,2025-05-05 07:29,"May 4, 2025",9093.64,18129561.6,18138655.24,18129561.6,1412,0,0,[]
Machine2,2025-05-05 07:30,2025-05-06 07:30,2025-05-05 07:30,2025-05-06 07:29,"May 5, 2025",16009.92,18138655.24,18154665.16,18138674.28,1413,0,0,[]
Machine2,2025-05-06 07:30,2025-05-07 07:30,2025-05-06 07:30,2025-05-07 07:29,"May 6, 2025",20023.96,18154665.16,18174689.12,18154684.2,1414,0,0,[]
Machine2,2025-05-07 07:30,2025-05-08 07:30,2025-05-07 07:30,2025-05-08 07:29,"May 7, 2025",25168.16,18174689.12,18199857.28,18174714.28,1415,0,0,[]
Machine2,2025-05-08 07:30,2025-05-09 07:30,2025-05-08 07:30,2025-05-09 07:29,"May 8, 2025",22566.48,18199857.28,18222423.76,18199857.28,1416,0,0,[]
Machine2,2025-05-09 07:30,2025-05-10 07:30,2025-05-09 07:30,2025-05-10 07:29,"May 9, 2025",29801,18222423.76,18252224.76,18222452.32,1414,0,0,[]
Machine2,2025-05-10 07:30,2025-05-11 07:30,2025-05-10 07:30,2025-05-11 07:29,"May 10, 2025",12811.2,18252224.76,18265035.96,18252251.28,1377,0,0,[]
Machine2,2025-05-11 07:30,2025-05-12 07:30,2025-05-11 07:30,2025-05-12 07:29,"May 11, 2025",18638.8,18265035.96,18283674.76,18265055,1414,0,0,[]
Machine2,2025-05-12 07:30,2025-05-13 07:30,2025-05-12 07:30,2025-05-13 07:29,"May 12, 2025",17714,18283674.76,18301388.76,18283694.48,1411,0,0,[]
Machine2,2025-05-13 07:30,2025-05-14 07:30,2025-05-13 07:30,2025-05-14 07:29,"May 13, 2025",13230.76,18301388.76,18314619.52,18301388.76,1416,0,0,[]
Machine2,2025-05-14 07:30,2025-05-15 07:30,2025-05-14 07:30,2025-05-15 07:29,"May 14, 2025",28706.88,18314619.52,18343326.4,18314650.8,1415,0,0,[]
Machine2,2025-05-15 07:30,2025-05-16 07:30,2025-05-15 07:30,2025-05-16 07:29,"May 15, 2025",19726.8,18343326.4,18363053.2,18343326.4,1409,0,0,[]
Machine2,2025-05-16 07:30,2025-05-17 07:30,2025-05-16 07:30,2025-05-17 07:29,"May 16, 2025",17790.84,18363053.2,18380844.04,18363053.2,1410,0,0,[]
Machine2,2025-05-17 07:30,2025-05-18 07:30,2025-05-17 07:30,2025-05-18 07:29,"May 17, 2025",14737.64,18380844.04,18395581.68,18380863.08,1417,0,0,[]
Machine2,2025-05-18 07:30,2025-05-19 07:30,2025-05-18 07:30,2025-05-19 07:29,"May 18, 2025",17108.8,18395581.68,18412690.48,18395583.72,1403,0,0,[]
Machine2,2025-05-19 07:30,2025-05-20 07:30,2025-05-19 07:30,2025-05-20 07:29,"May 19, 2025",7575.88,18412690.48,18420266.36,18412690.48,1416,0,0,[]
Machine2,2025-05-20 07:30,2025-05-21 07:30,2025-05-20 07:30,2025-05-21 07:29,"May 20, 2025",15529.16,18420266.36,18435795.52,18420266.36,1415,0,0,[]
Machine2,2025-05-21 07:30,2025-05-22 07:30,2025-05-21 07:30,2025-05-22 07:29,"May 21, 2025",16726.64,18435795.52,18452522.16,18435795.52,1412,0,0,[]
Machine2,2025-05-22 07:30,2025-05-23 07:30,2025-05-22 07:30,2025-05-23 07:29,"May 22, 2025",17202.64,18452522.16,18469724.8,18452549.36,1416,0,0,[]
Machine2,2025-05-23 07:30,2025-05-24 07:30,2025-05-23 07:30,2025-05-24 07:29,"May 23, 2025",21963.32,18469724.8,18491688.12,18469724.8,1416,0,0,[]
Machine2,2025-05-24 07:30,2025-05-25 07:30,2025-05-24 07:30,2025-05-25 07:29,"May 24, 2025",14715.88,18491688.12,18506404,18491711.24,1417,0,0,[]
Machine2,2025-05-25 07:30,2025-05-26 07:30,2025-05-25 07:30,2025-05-26 07:29,"May 25, 2025",17138.04,18506404,18523542.04,18506424.4,1416,0,0,[]
Machine2,2025-05-26 07:30,2025-05-27 07:30,2025-05-26 07:30,2025-05-27 07:29,"May 26, 2025",16277.16,18523542.04,18539819.2,18523542.04,1413,0,0,[]
Machine2,2025-05-27 07:30,2025-05-28 07:30,2025-05-27 07:30,2025-05-28 07:29,"May 27, 2025",14673.72,18539819.2,18554492.92,18539819.2,1413,0,0,[]
Machine2,2025-05-28 07:30,2025-05-29 07:30,2025-05-28 07:30,2025-05-29 07:29,"May 28, 2025",19043.4,18554492.92,18573536.32,18554492.92,1373,0,0,[]
Machine2,2025-05-29 07:30,2025-05-30 07:30,2025-05-29 07:30,2025-05-30 07:29,"May 29, 2025",21216,18573536.32,18594752.32,18573559.44,1403,0,0,[]
Machine2,2025-05-30 07:30,2025-05-31 07:30,2025-05-30 07:30,2025-05-31 07:29,"May 30, 2025",16900.04,18594752.32,18611652.36,18594752.32,1414,0,0,[]
Machine2,2025-05-31 07:30,2025-06-01 07:30,2025-05-31 07:30,2025-06-01 07:29,"May 31, 2025",17134.64,18611652.36,18628787,18611667.32,1416,0,0,[]
Machine2,2025-06-01 07:30,2025-06-02 07:30,2025-06-01 07:30,2025-06-02 07:29,"June 1, 2025",17670.48,18628787,18646457.48,18628787,1407,0,0,[]
Machine2,2025-06-02 07:30,2025-06-03 07:30,2025-06-02 07:30,2025-06-03 07:29,"June 2, 2025",16048.68,18646457.48,18662506.16,18646476.52,1408,0,0,[]
Machine2,2025-06-03 07:30,2025-06-04 07:30,2025-06-03 07:30,2025-06-04 07:29,"June 3, 2025",12981.2,18662506.16,18675487.36,18662532.68,1416,0,0,[]
Machine2,2025-06-04 07:30,2025-06-05 07:30,2025-06-04 07:30,2025-06-05 07:29,"June 4, 2025",14709.76,18675487.36,18690197.12,18675504.36,1406,0,0,[]
Machine2,2025-06-05 07:30,2025-06-06 07:30,2025-06-05 07:30,2025-06-06 07:29,"June 5, 2025",18077.12,18690197.12,18708274.24,18690197.12,1416,0,0,[]
Machine2,2025-06-06 07:30,2025-06-07 07:30,2025-06-06 07:30,2025-06-07 07:29,"June 6, 2025",16077.92,18708274.24,18724352.16,18708274.24,1414,0,0,[]
Machine2,2025-06-07 07:30,2025-06-08 07:30,2025-06-07 07:30,2025-06-08 07:29,"June 7, 2025",15034.12,18724352.16,18739386.28,18724352.16,1416,0,0,[]
Machine2,2025-06-08 07:30,2025-06-09 07:30,2025-06-08 07:30,2025-06-09 05:29,"June 8, 2025",20021.24,18739386.28,18759407.52,18739399.88,1296,0,0,[]
Machine2,2025-06-09 07:30,2025-06-10 07:30,2025-06-09 07:30,2025-06-10 05:29,"June 09, 2025",19051,18759407.52,18778458.52,18759405.7,1254,0,0,[]
Machine2,2025-06-10 07:30,2025-06-11 07:30,2025-06-10 07:30,2025-06-11 05:29,"June 10, 2025",26643,18778458.52,18805101.52,18778456.56,1288,0,0,[]
Machine2,2025-06-11 07:30,2025-06-12 07:30,2025-06-11 07:30,2025-06-12 05:29,"June 11, 2025",17838,18805101.52,18822939.52,18805103.21,1256,0,0,[]
Machine2,2025-06-12 07:30,2025-06-13 07:30,2025-06-12 07:30,2025-06-13 05:29,"June 12, 2025",20918,18822939.52,18843857.52,18822944.5,1278,0,0,[]
Machine2,2025-06-13 07:30,2025-06-14 07:30,2025-06-13 07:30,2025-06-14 05:29,"June 13, 2025",28308,18843857.52,18872165.52,18843857.3,1317,0,0,[]
Machine2,2025-06-14 07:30,2025-06-15 07:30,2025-06-14 07:30,2025-06-15 05:29,"June 14, 2025",25633,18872165.52,18897798.52,18872162.13,1340,0,0,[]
Machine2,2025-06-15 07:30,2025-06-16 07:30,2025-06-15 07:30,2025-06-16 05:29,"June 15, 2025",20568,18897798.52,18918366.52,18897795.6,1346,0,0,[]
Machine2,2025-06-16 07:30,2025-06-17 07:30,2025-06-16 07:30,2025-06-17 05:29,"June 16, 2025",16560,18918366.52,18934926.52,18918365.49,1288,0,0,[]
Machine2,2025-06-17 07:30,2025-06-18 07:30,2025-06-17 07:30,2025-06-18 05:29,"June 17, 2025",17827,18934926.52,18952753.52,18934922.55,1367,0,0,[]
Machine2,2025-06-18 07:30,2025-06-19 07:30,2025-06-18 07:30,2025-06-19 05:29,"June 18, 2025",12933,18952753.52,18965686.52,18952755.02,1277,0,0,[]
Machine2,2025-06-19 07:30,2025-06-20 07:30,2025-06-19 07:30,2025-06-20 05:29,"June 19, 2025",26102,18965686.52,18991788.52,18965685.56,1275,0,0,[]
Machine2,2025-06-20 07:30,2025-06-21 07:30,2025-06-20 07:30,2025-06-21 05:29,"June 20, 2025",27245,18991788.52,19019033.52,18991785.79,1400,0,0,[]
Machine2,2025-06-21 07:30,2025-06-22 07:30,2025-06-21 07:30,2025-06-22 05:29,"June 21, 2025",20741,19019033.52,19039774.52,19019030.24,1287,0,0,[]
Machine2,2025-06-22 07:30,2025-06-23 07:30,2025-06-22 07:30,2025-06-23 05:29,"June 22, 2025",29304,19039774.52,19069078.52,19039770.01,1377,0,0,[]
Machine2,2025-06-23 07:30,2025-06-24 07:30,2025-06-23 07:30,2025-06-24 05:29,"June 23, 2025",28925,19069078.52,19098003.52,19069081.81,1328,0,0,[]
Machine2,2025-06-24 07:30,2025-06-25 07:30,2025-06-24 07:30,2025-06-25 05:29,"June 24, 2025",22269,19098003.52,19120272.52,19098004.3,1278,0,0,[]
Machine2,2025-06-25 07:30,2025-06-26 07:30,2025-06-25 07:30,2025-06-26 05:29,"June 25, 2025",19431,19120272.52,19139703.52,19120269.27,1365,0,0,[]
Machine2,2025-06-26 07:30,2025-06-27 07:30,2025-06-26 07:30,2025-06-27 05:29,"June 26, 2025",22973,19139703.52,19162676.52,19139708.27,1394,0,0,[]
Machine2,2025-06-27 07:30,2025-06-28 07:30,2025-06-27 07:30,2025-06-28 05:29,"June 27, 2025",12784,19162676.52,19175460.52,19162673.58,1283,0,0,[]
Machine2,2025-06-28 07:30,2025-06-29 07:30,2025-06-28 07:30,2025-06-29 05:29,"June 28, 2025",28067,19175460.52,19203527.52,19175464.73,1368,0,0,[]
Machine2,2025-06-29 07:30,2025-06-30 07:30,2025-06-29 07:30,2025-06-30 05:29,"June 29, 2025",15979,19203527.52,19219506.52,19203529.67,1263,0,0,[]
Machine2,2025-06-30 07:30,2025-07-01 07:30,2025-06-30 07:30,2025-07-01 05:29,"June 30, 2025",15790,19219506.52,19235296.52,19219508.25,1294,0,0,[]
Machine2,2025-07-01 07:30,2025-07-02 07:30,2025-07-01 07:30,2025-07-02 05:29,"July 01, 2025",26223,19235296.52,19261519.52,19235296.93,1297,0,0,[]
Machine2,2025-07-02 07:30,2025-07-03 07:30,2025-07-02 07:30,2025-07-03 05:29,"July 02, 2025",12677,19261519.52,19274196.52,19261523.31,1330,0,0,[]
Machine2,2025-07-03 07:30,2025-07-04 07:30,2025-07-03 07:30,2025-07-04 05:29,"July 03, 2025",28957,19274196.52,19303153.52,19274193.95,1386,0,0,[]
Machine2,2025-07-04 07:30,2025-07-05 07:30,2025-07-04 07:30,2025-07-05 05:29,"July 04, 2025",16216,19303153.52,19319369.52,19303151.51,1288,0,0,[]
Machine2,2025-07-05 07:30,2025-07-06 07:30,2025-07-05 07:30,2025-07-06 05:29,"July 05, 2025",12987,19319369.52,19332356.52,19319367.56,1340,0,0,[]
Machine2,2025-07-06 07:30,2025-07-07 07:30,2025-07-06 07:30,2025-07-07 05:29,"July 06, 2025",29098,19332356.52,19361454.52,19332353.9,1261,0,0,[]
Machine2,2025-07-07 07:30,2025-07-08 07:30,2025-07-07 07:30,2025-07-08 05:29,"July 07, 2025",13763,19361454.52,19375217.52,19361454.24,1277,0,0,[]
Machine2,2025-07-08 07:30,2025-07-09 07:30,2025-07-08 07:30,2025-07-09 05:29,"July 08, 2025",17094,19375217.52,19392311.52,19375213.64,1269,0,0,[]
Machine2,2025-07-09 07:30,2025-07-10 07:30,2025-07-09 07:30,2025-07-10 05:29,"July 09, 2025",28563,19392311.52,19420874.52,19392309.94,1322,0,0,[]
Machine2,2025-07-10 07:30,2025-07-11 07:30,2025-07-10 07:30,2025-07-11 05:29,"July 10, 2025",27332,19420874.52,19448206.52,19420876.4,1306,0,0,[]
Machine2,2025-07-11 07:30,2025-07-12 07:30,2025-07-11 07:30,2025-07-12 05:29,"July 11, 2025",13327,19448206.52,19461533.52,19448205.15,1350,0,0,[]
Machine2,2025-07-12 07:30,2025-07-13 07:30,2025-07-12 07:30,2025-07-13 05:29,"July 12, 2025",22271,19461533.52,19483804.52,19461536.67,1338,0,0,[]
Machine2,2025-07-13 07:30,2025-07-14 07:30,2025-07-13 07:30,2025-07-14 05:29,"July 13, 2025",19617,19483804.52,19503421.52,19483804.51,1398,0,0,[]
Machine2,2025-07-14 07:30,2025-07-15 07:30,2025-07-14 07:30,2025-07-15 05:29,"July 14, 2025",20659,19503421.52,19524080.52,19503426.02,1395,0,0,[]
Machine2,2025-07-15 07:30,2025-07-16 07:30,2025-07-15 07:30,2025-07-16 05:29,"July 15, 2025",21403,19524080.52,19545483.52,19524075.54,1382,0,0,[]
Machine2,2025-07-16 07:30,2025-07-17 07:30,2025-07-16 07:30,2025-07-17 05:29,"July 16, 2025",12041,19545483.52,19557524.52,19545479.65,1287,0,0,[]
Machine2,2025-07-17 07:30,2025-07-18 07:30,2025-07-17 07:30,2025-07-18 05:29,"July 17, 2025",15155,19557524.52,19572679.52,19557521.93,1289,0,0,[]
Machine2,2025-07-18 07:30,2025-07-19 07:30,2025-07-18 07:30,2025-07-19 05:29,"July 18, 2025",14316,19572679.52,19586995.52,19572679.77,1344,0,0,[]
Machine2,2025-07-19 07:30,2025-07-20 07:30,2025-07-19 07:30,2025-07-20 05:29,"July 19, 2025",17261,19586995.52,19604256.52,19586998.95,1371,0,0,[]
Machine2,2025-07-20 07:30,2025-07-21 07:30,2025-07-20 07:30,2025-07-21 05:29,"July 20, 2025",12455,19604256.52,19616711.52,19604259.15,1256,0,0,[]
Machine2,2025-07-21 07:30,2025-07-22 07:30,2025-07-21 07:30,2025-07-22 05:29,"July 21, 2025",24710,19616711.52,19641421.52,19616714.14,1387,0,0,[]
Machine2,2025-07-22 07:30,2025-07-23 07:30,2025-07-22 07:30,2025-07-23 05:29,"July 22, 2025",19563,19641421.52,19660984.52,19641416.61,1279,0,0,[]
Machine2,2025-07-23 07:30,2025-07-24 07:30,2025-07-23 07:30,2025-07-24 05:29,"July 23, 2025",18524,19660984.52,19679508.52,19660980.47,1388,0,0,[]
Machine2,2025-07-24 07:30,2025-07-25 07:30,2025-07-24 07:30,2025-07-25 05:29,"July 24, 2025",26051,19679508.52,19705559.52,19679509.84,1273,0,0,[]
Machine2,2025-07-25 07:30,2025-07-26 07:30,2025-07-25 07:30,2025-07-26 05:29,"July 25, 2025",15677,19705559.52,19721236.52,19705558.72,1251,0,0,[]
Machine2,2025-07-26 07:30,2025-07-27 07:30,2025-07-26 07:30,2025-07-27 05:29,"July 26, 2025",22216,19721236.52,19743452.52,19721237.61,1316,0,0,[]
Machine2,2025-07-27 07:30,2025-07-28 07:30,2025-07-27 07:30,2025-07-28 05:29,"July 27, 2025",25850,19743452.52,19769302.52,19743453.82,1264,0,0,[]
Machine2,2025-07-28 07:30,2025-07-29 07:30,2025-07-28 07:30,2025-07-29 05:29,"July 28, 2025",19371,19769302.52,19788673.52,19769300.59,1351,0,0,[]
Machine2,2025-07-29 07:30,2025-07-30 07:30,2025-07-29 07:30,2025-07-30 05:29,"July 29, 2025",21556,19788673.52,19810229.52,19788677.85,1272,0,0,[]
Machine2,2025-07-30 07:30,2025-07-31 07:30,2025-07-30 07:30,2025-07-31 05:29,"July 30, 2025",14145,19810229.52,19824374.52,19810227.91,1250,0,0,[]
Machine2,2025-07-31 07:30,2025-08-01 07:30,2025-07-31 07:30,2025-08-01 05:29,"July 31, 2025",26676,19824374.52,19851050.52,19824369.54,1350,0,0,[]
