device_name,date,time_window,actual_start_time,actual_end_time,daily_consumption,adjusted_start_value,end_value,window_first_reading,readings_count
machine3,"March 20, 2025",2025-03-20 07:30:00 - 2025-03-21 07:30:00,2025-03-20 07:30,2025-03-21 07:29,1077,752644,753721,752646,1416
machine3,"March 21, 2025",2025-03-21 07:30:00 - 2025-03-22 07:30:00,2025-03-21 07:30,2025-03-22 07:29,294,753721,754015,753722,1417
machine3,"March 22, 2025",2025-03-22 07:30:00 - 2025-03-23 07:30:00,2025-03-22 07:30,2025-03-23 07:29,1027,754015,755042,754015,1416
machine3,"March 23, 2025",2025-03-23 07:30:00 - 2025-03-24 07:30:00,2025-03-23 07:30,2025-03-24 07:29,1461,755042,756503,755043,1415
machine3,"March 24, 2025",2025-03-24 07:30:00 - 2025-03-25 07:30:00,2025-03-24 07:30,2025-03-25 07:29,2010,756503,758513,756504,1417
machine3,"March 25, 2025",2025-03-25 07:30:00 - 2025-03-26 07:30:00,2025-03-25 07:30,2025-03-26 07:29,1699,758513,760212,758514,1413
machine3,"March 26, 2025",2025-03-26 07:30:00 - 2025-03-27 07:30:00,2025-03-26 07:30,2025-03-27 07:29,1161,760212,761373,760214,1415
machine3,"March 27, 2025",2025-03-27 07:30:00 - 2025-03-28 07:30:00,2025-03-27 07:30,2025-03-28 07:29,866,761373,762239,761373,1415
machine3,"March 28, 2025",2025-03-28 07:30:00 - 2025-03-29 07:30:00,2025-03-28 07:30,2025-03-29 07:29,94,762239,762333,762239,1416
machine3,"March 29, 2025",2025-03-29 07:30:00 - 2025-03-30 07:30:00,2025-03-29 07:30,2025-03-30 07:29,1707,762333,764040,762333,1417
machine3,"March 30, 2025",2025-03-30 07:30:00 - 2025-03-31 07:30:00,2025-03-30 07:30,2025-03-31 07:29,1973,764040,766013,764042,1414
machine3,"March 31, 2025",2025-03-31 07:30:00 - 2025-04-01 07:30:00,2025-03-31 07:30,2025-04-01 07:29,2015,766013,768028,766015,1416
machine3,"April 1, 2025",2025-04-01 07:30:00 - 2025-04-02 07:30:00,2025-04-01 07:30,2025-04-02 07:29,1819,768028,769847,768029,1414
machine3,"April 2, 2025",2025-04-02 07:30:00 - 2025-04-03 07:30:00,2025-04-02 07:30,2025-04-03 07:29,1748,769847,771595,769848,1410
machine3,"April 3, 2025",2025-04-03 07:30:00 - 2025-04-04 07:30:00,2025-04-03 07:30,2025-04-04 07:29,1780,771595,773375,771596,1408
machine3,"April 4, 2025",2025-04-04 07:30:00 - 2025-04-05 07:30:00,2025-04-04 07:30,2025-04-05 07:29,1885,773375,775260,773377,1416
machine3,"April 5, 2025",2025-04-05 07:30:00 - 2025-04-06 07:30:00,2025-04-05 07:30,2025-04-06 07:29,1884,775260,777144,775261,1416
machine3,"April 6, 2025",2025-04-06 07:30:00 - 2025-04-07 07:30:00,2025-04-06 07:30,2025-04-07 07:29,1380,777144,778524,777145,1414
machine3,"April 7, 2025",2025-04-07 07:30:00 - 2025-04-08 07:30:00,2025-04-07 07:30,2025-04-08 07:29,2058,778524,780582,778526,1416
machine3,"April 8, 2025",2025-04-08 07:30:00 - 2025-04-09 07:30:00,2025-04-08 07:30,2025-04-09 07:29,2035,780582,782617,780583,1416
machine3,"April 9, 2025",2025-04-09 07:30:00 - 2025-04-10 07:30:00,2025-04-09 07:30,2025-04-10 07:29,2015,782617,784632,782619,1414
machine3,"April 10, 2025",2025-04-10 07:30:00 - 2025-04-11 07:30:00,2025-04-10 07:30,2025-04-11 07:29,896,784632,785528,784633,1416
machine3,"April 11, 2025",2025-04-11 07:30:00 - 2025-04-12 07:30:00,2025-04-11 07:30,2025-04-12 07:29,1052,785528,786580,785529,1416
machine3,"April 12, 2025",2025-04-12 07:30:00 - 2025-04-13 07:30:00,2025-04-12 07:30,2025-04-13 07:29,25,786580,786605,786580,1415
machine3,"April 13, 2025",2025-04-13 07:30:00 - 2025-04-14 07:30:00,2025-04-13 07:30,2025-04-14 07:29,14,786605,786619,786605,828
machine3,"April 14, 2025",2025-04-14 07:30:00 - 2025-04-15 07:30:00,2025-04-14 07:30,2025-04-15 07:29,25,786619,786644,786619,1416
machine3,"April 15, 2025",2025-04-15 07:30:00 - 2025-04-16 07:30:00,2025-04-15 07:30,2025-04-16 07:29,370,786644,787014,786644,1416
machine3,"April 16, 2025",2025-04-16 07:30:00 - 2025-04-17 07:30:00,2025-04-16 07:30,2025-04-17 07:29,1294,787014,788308,787015,1416
machine3,"April 17, 2025",2025-04-17 07:30:00 - 2025-04-18 07:30:00,2025-04-17 07:30,2025-04-18 07:29,2049,788308,790357,788309,1416
machine3,"April 18, 2025",2025-04-18 07:30:00 - 2025-04-19 07:30:00,2025-04-18 07:30,2025-04-19 07:29,2014,790357,792371,790359,1416
machine3,"April 19, 2025",2025-04-19 07:30:00 - 2025-04-20 07:30:00,2025-04-19 07:30,2025-04-20 07:29,1957,792371,794328,792372,1417
machine3,"April 20, 2025",2025-04-20 07:30:00 - 2025-04-21 07:30:00,2025-04-20 07:30,2025-04-21 07:29,2039,794328,796367,794329,1414
machine3,"April 21, 2025",2025-04-21 07:30:00 - 2025-04-22 07:30:00,2025-04-21 07:30,2025-04-22 07:29,1987,796367,798354,796368,1416
machine3,"April 22, 2025",2025-04-22 07:30:00 - 2025-04-23 07:30:00,2025-04-22 07:30,2025-04-23 07:29,1480,798354,799834,798354,1416
machine3,"April 23, 2025",2025-04-23 07:30:00 - 2025-04-24 07:30:00,2025-04-23 07:30,2025-04-24 07:29,1998,799834,801832,799835,1409
machine3,"April 24, 2025",2025-04-24 07:30:00 - 2025-04-25 07:30:00,2025-04-24 07:30,2025-04-25 07:29,1962,801832,803794,801834,1416
machine3,"April 25, 2025",2025-04-25 07:30:00 - 2025-04-26 07:30:00,2025-04-25 07:30,2025-04-26 07:29,2051,803794,805845,803796,1416
machine3,"April 26, 2025",2025-04-26 07:30:00 - 2025-04-27 07:30:00,2025-04-26 07:30,2025-04-27 07:29,2076,805845,807921,805846,1416
machine3,"April 27, 2025",2025-04-27 07:30:00 - 2025-04-28 07:30:00,2025-04-27 07:30,2025-04-28 07:29,1915,807921,809836,807923,1416
machine3,"April 28, 2025",2025-04-28 07:30:00 - 2025-04-29 07:30:00,2025-04-28 07:30,2025-04-29 07:29,1643,809836,811479,809837,1417
machine3,"April 29, 2025",2025-04-29 07:30:00 - 2025-04-30 07:30:00,2025-04-29 07:30,2025-04-30 07:29,2008,811479,813487,811480,1413
machine3,"April 30, 2025",2025-04-30 07:30:00 - 2025-05-01 07:30:00,2025-04-30 07:30,2025-05-01 07:29,2003,813487,815490,813489,1415
machine3,"May 1, 2025",2025-05-01 07:30:00 - 2025-05-02 07:30:00,2025-05-01 07:30,2025-05-02 07:29,2024,815490,817514,815491,1416
machine3,"May 2, 2025",2025-05-02 07:30:00 - 2025-05-03 07:30:00,2025-05-02 07:30,2025-05-03 07:29,2013,817514,819527,817516,1416
machine3,"May 3, 2025",2025-05-03 07:30:00 - 2025-05-04 07:30:00,2025-05-03 07:30,2025-05-04 07:29,1879,819527,821406,819528,1417
machine3,"May 4, 2025",2025-05-04 07:30:00 - 2025-05-05 07:30:00,2025-05-04 07:30,2025-05-05 07:29,1425,821406,822831,821407,1412
machine3,"May 5, 2025",2025-05-05 07:30:00 - 2025-05-06 07:30:00,2025-05-05 07:30,2025-05-06 07:29,1931,822831,824762,822831,1416
machine3,"May 6, 2025",2025-05-06 07:30:00 - 2025-05-07 07:30:00,2025-05-06 07:30,2025-05-07 07:29,1647,824762,826409,824764,1415
machine3,"May 7, 2025",2025-05-07 07:30:00 - 2025-05-08 07:30:00,2025-05-07 07:30,2025-05-08 07:29,438,826409,826847,826411,1416
machine3,"May 8, 2025",2025-05-08 07:30:00 - 2025-05-09 07:30:00,2025-05-08 07:30,2025-05-09 07:29,57,826847,826904,826847,1417
machine3,"May 9, 2025",2025-05-09 07:30:00 - 2025-05-10 07:30:00,2025-05-09 07:30,2025-05-10 07:29,56,826904,826960,826904,1416
machine3,"May 10, 2025",2025-05-10 07:30:00 - 2025-05-11 07:30:00,2025-05-10 07:30,2025-05-11 07:29,1285,826960,828245,826960,1416
machine3,"May 11, 2025",2025-05-11 07:30:00 - 2025-05-12 07:30:00,2025-05-11 07:30,2025-05-12 07:29,1660,828245,829905,828246,1414
machine3,"May 12, 2025",2025-05-12 07:30:00 - 2025-05-13 07:30:00,2025-05-12 07:30,2025-05-13 07:29,1913,829905,831818,829906,1416
machine3,"May 13, 2025",2025-05-13 07:30:00 - 2025-05-14 07:30:00,2025-05-13 07:30,2025-05-14 07:28,1554,831818,833372,831819,1416
machine3,"May 14, 2025",2025-05-14 07:30:00 - 2025-05-15 07:30:00,2025-05-14 07:30,2025-05-15 07:29,1353,833372,834725,833372,1416
machine3,"May 15, 2025",2025-05-15 07:30:00 - 2025-05-16 07:30:00,2025-05-15 07:30,2025-05-16 07:29,1313,834725,836038,834726,1416
machine3,"May 16, 2025",2025-05-16 07:30:00 - 2025-05-17 07:30:00,2025-05-16 07:30,2025-05-17 07:29,1917,836038,837955,836040,1416
machine3,"May 17, 2025",2025-05-17 07:30:00 - 2025-05-18 07:30:00,2025-05-17 07:30,2025-05-18 07:29,1307,837955,839262,837956,1416
machine3,"May 18, 2025",2025-05-18 07:30:00 - 2025-05-19 07:30:00,2025-05-18 07:30,2025-05-19 07:29,912,839262,840174,839263,1416
machine3,"May 19, 2025",2025-05-19 07:30:00 - 2025-05-20 07:30:00,2025-05-19 07:30,2025-05-20 07:29,1755,840174,841929,840175,1416
machine3,"May 20, 2025",2025-05-20 07:30:00 - 2025-05-21 07:30:00,2025-05-20 07:31,2025-05-21 07:29,1748,841929,843677,841929,1416
machine3,"May 21, 2025",2025-05-21 07:30:00 - 2025-05-22 07:30:00,2025-05-21 07:30,2025-05-22 07:28,1609,843677,845286,843678,1412
machine3,"May 22, 2025",2025-05-22 07:30:00 - 2025-05-23 07:30:00,2025-05-22 07:30,2025-05-23 07:29,1666,845286,846952,845287,1417
machine3,"May 23, 2025",2025-05-23 07:30:00 - 2025-05-24 07:30:00,2025-05-23 07:30,2025-05-24 07:29,973,846952,847925,846953,1415
machine3,"May 24, 2025",2025-05-24 07:30:00 - 2025-05-25 07:30:00,2025-05-24 07:30,2025-05-25 07:29,1661,847925,849586,847927,1415
machine3,"May 25, 2025",2025-05-25 07:30:00 - 2025-05-26 07:30:00,2025-05-25 07:30,2025-05-26 07:29,1009,849586,850595,849587,1417
machine3,"May 26, 2025",2025-05-26 07:30:00 - 2025-05-27 07:30:00,2025-05-26 07:30,2025-05-27 07:29,1823,850595,852418,850595,1415
machine3,"May 27, 2025",2025-05-27 07:30:00 - 2025-05-28 07:30:00,2025-05-27 07:30,2025-05-28 07:29,2017,852418,854435,852419,1413
machine3,"May 28, 2025",2025-05-28 07:30:00 - 2025-05-29 07:30:00,2025-05-28 07:30,2025-05-29 07:29,1790,854435,856225,854437,1381
machine3,"May 29, 2025",2025-05-29 07:30:00 - 2025-05-30 07:30:00,2025-05-29 07:30,2025-05-30 00:13,1403,856225,857628,856227,984
machine3,"June 1, 2025",2025-06-01 07:30:00 - 2025-06-02 07:30:00,2025-06-01 08:16,2025-06-02 07:29,5300,857628,862928,861225,1531
machine3,"June 2, 2025",2025-06-02 07:30:00 - 2025-06-03 07:30:00,2025-06-02 07:30,2025-06-03 07:29,2016,862928,864944,862929,1413
machine3,"June 3, 2025",2025-06-03 07:30:00 - 2025-06-04 07:30:00,2025-06-03 07:30,2025-06-04 07:29,1849,864944,866793,864946,1416
machine3,"June 4, 2025",2025-06-04 07:30:00 - 2025-06-05 07:30:00,2025-06-04 07:30,2025-06-05 07:29,1708,866793,868501,866793,1409
machine3,"June 5, 2025",2025-06-05 07:30:00 - 2025-06-06 07:30:00,2025-06-05 07:31,2025-06-06 07:29,1539,868501,870040,868501,1416
machine3,"June 6, 2025",2025-06-06 07:30:00 - 2025-06-07 07:30:00,2025-06-06 07:30,2025-06-07 07:29,1618,870040,871658,870041,1415
machine3,"June 7, 2025",2025-06-07 07:30:00 - 2025-06-08 07:30:00,2025-06-07 07:30,2025-06-08 07:29,1633,871658,873291,871659,1412
machine3,"June 8, 2025",2025-06-08 07:30:00 - 2025-06-09 07:30:00,2025-06-08 07:30,2025-06-09 05:28,1374,873291,874665,873293,1298
machine3,"June 9, 2025",2025-06-09 07:30:00 - 2025-06-10 07:29:00,2025-06-09 07:30,2025-06-10 07:29,1576,874665,876241,874665,1450
machine3,"June 10, 2025",2025-06-10 07:30:00 - 2025-06-11 07:29:00,2025-06-10 07:30,2025-06-11 07:29,1400,876241,877641,876241,1450
machine3,"June 11, 2025",2025-06-11 07:30:00 - 2025-06-12 07:29:00,2025-06-11 07:30,2025-06-12 07:29,1802,877641,879443,877641,1450
machine3,"June 12, 2025",2025-06-12 07:30:00 - 2025-06-13 07:29:00,2025-06-12 07:30,2025-06-13 07:29,1659,879443,881102,879443,1400
machine3,"June 13, 2025",2025-06-13 07:30:00 - 2025-06-14 07:29:00,2025-06-13 07:30,2025-06-14 07:29,1400,881102,882502,881102,1400
machine3,"June 14, 2025",2025-06-14 07:30:00 - 2025-06-15 07:29:00,2025-06-14 07:30,2025-06-15 07:29,1721,882502,884223,882502,1439
machine3,"June 15, 2025",2025-06-15 07:30:00 - 2025-06-16 07:29:00,2025-06-15 07:30,2025-06-16 07:29,1814,884223,886037,884223,1400
machine3,"June 16, 2025",2025-06-16 07:30:00 - 2025-06-17 07:29:00,2025-06-16 07:30,2025-06-17 07:29,1497,886037,887534,886037,1443
machine3,"June 17, 2025",2025-06-17 07:30:00 - 2025-06-18 07:29:00,2025-06-17 07:30,2025-06-18 07:29,2000,887534,889534,887534,1400
machine3,"June 18, 2025",2025-06-18 07:30:00 - 2025-06-19 07:29:00,2025-06-18 07:30,2025-06-19 07:29,2000,889534,891534,889534,1450
machine3,"June 19, 2025",2025-06-19 07:30:00 - 2025-06-20 07:29:00,2025-06-19 07:30,2025-06-20 07:29,1569,891534,893103,891534,1450
machine3,"June 20, 2025",2025-06-20 07:30:00 - 2025-06-21 07:29:00,2025-06-20 07:30,2025-06-21 07:29,1400,893103,894503,893103,1400
machine3,"June 21, 2025",2025-06-21 07:30:00 - 2025-06-22 07:29:00,2025-06-21 07:30,2025-06-22 07:29,1735,894503,896238,894503,1449
machine3,"June 22, 2025",2025-06-22 07:30:00 - 2025-06-23 07:29:00,2025-06-22 07:30,2025-06-23 07:29,1756,896238,897994,896238,1450
machine3,"June 23, 2025",2025-06-23 07:30:00 - 2025-06-24 07:29:00,2025-06-23 07:30,2025-06-24 07:29,1400,897994,899394,897994,1431
machine3,"June 24, 2025",2025-06-24 07:30:00 - 2025-06-25 07:29:00,2025-06-24 07:30,2025-06-25 07:29,2000,899394,901394,899394,1400
machine3,"June 25, 2025",2025-06-25 07:30:00 - 2025-06-26 07:29:00,2025-06-25 07:30,2025-06-26 07:29,1626,901394,903020,901394,1400
machine3,"June 26, 2025",2025-06-26 07:30:00 - 2025-06-27 07:29:00,2025-06-26 07:30,2025-06-27 07:29,2000,903020,905020,903020,1400
machine3,"June 27, 2025",2025-06-27 07:30:00 - 2025-06-28 07:29:00,2025-06-27 07:30,2025-06-28 07:29,1400,905020,906420,905020,1430
machine3,"June 28, 2025",2025-06-28 07:30:00 - 2025-06-29 07:29:00,2025-06-28 07:30,2025-06-29 07:29,1744,906420,908164,906420,1400
machine3,"June 29, 2025",2025-06-29 07:30:00 - 2025-06-30 07:29:00,2025-06-29 07:30,2025-06-30 07:29,1400,908164,909564,908164,1450
machine3,"June 30, 2025",2025-06-30 07:30:00 - 2025-07-01 07:29:00,2025-06-30 07:30,2025-07-01 07:29,1400,909564,910964,909564,1450
machine3,"July 1, 2025",2025-07-01 07:30:00 - 2025-07-02 07:29:00,2025-07-01 07:30,2025-07-02 07:29,1400,910964,912364,910964,1412
machine3,"July 2, 2025",2025-07-02 07:30:00 - 2025-07-03 07:29:00,2025-07-02 07:30,2025-07-03 07:29,1400,912364,913764,912364,1400
machine3,"July 3, 2025",2025-07-03 07:30:00 - 2025-07-04 07:29:00,2025-07-03 07:30,2025-07-04 07:29,1400,913764,915164,913764,1400
machine3,"July 4, 2025",2025-07-04 07:30:00 - 2025-07-05 07:29:00,2025-07-04 07:30,2025-07-05 07:29,2000,915164,917164,915164,1450
machine3,"July 5, 2025",2025-07-05 07:30:00 - 2025-07-06 07:29:00,2025-07-05 07:30,2025-07-06 07:29,1975,917164,919139,917164,1400
machine3,"July 6, 2025",2025-07-06 07:30:00 - 2025-07-07 07:29:00,2025-07-06 07:30,2025-07-07 07:29,1584,919139,920723,919139,1427
machine3,"July 7, 2025",2025-07-07 07:30:00 - 2025-07-08 07:29:00,2025-07-07 07:30,2025-07-08 07:29,1400,920723,922123,920723,1450
machine3,"July 8, 2025",2025-07-08 07:30:00 - 2025-07-09 07:29:00,2025-07-08 07:30,2025-07-09 07:29,1400,922123,923523,922123,1400
machine3,"July 9, 2025",2025-07-09 07:30:00 - 2025-07-10 07:29:00,2025-07-09 07:30,2025-07-10 07:29,1400,923523,924923,923523,1422
machine3,"July 10, 2025",2025-07-10 07:30:00 - 2025-07-11 07:29:00,2025-07-10 07:30,2025-07-11 07:29,1652,924923,926575,924923,1413
machine3,"July 11, 2025",2025-07-11 07:30:00 - 2025-07-12 07:29:00,2025-07-11 07:30,2025-07-12 07:29,1400,926575,927975,926575,1437
machine3,"July 12, 2025",2025-07-12 07:30:00 - 2025-07-13 07:29:00,2025-07-12 07:30,2025-07-13 07:29,1889,927975,929864,927975,1450
machine3,"July 13, 2025",2025-07-13 07:30:00 - 2025-07-14 07:29:00,2025-07-13 07:30,2025-07-14 07:29,1941,929864,931805,929864,1400
machine3,"July 14, 2025",2025-07-14 07:30:00 - 2025-07-15 07:29:00,2025-07-14 07:30,2025-07-15 07:29,1939,931805,933744,931805,1400
machine3,"July 15, 2025",2025-07-15 07:30:00 - 2025-07-16 07:29:00,2025-07-15 07:30,2025-07-16 07:29,1537,933744,935281,933744,1450
machine3,"July 16, 2025",2025-07-16 07:30:00 - 2025-07-17 07:29:00,2025-07-16 07:30,2025-07-17 07:29,2000,935281,937281,935281,1400
machine3,"July 17, 2025",2025-07-17 07:30:00 - 2025-07-18 07:29:00,2025-07-17 07:30,2025-07-18 07:29,2000,937281,939281,937281,1400
machine3,"July 18, 2025",2025-07-18 07:30:00 - 2025-07-19 07:29:00,2025-07-18 07:30,2025-07-19 07:29,2000,939281,941281,939281,1408
machine3,"July 19, 2025",2025-07-19 07:30:00 - 2025-07-20 07:29:00,2025-07-19 07:30,2025-07-20 07:29,1400,941281,942681,941281,1400
machine3,"July 20, 2025",2025-07-20 07:30:00 - 2025-07-21 07:29:00,2025-07-20 07:30,2025-07-21 07:29,1400,942681,944081,942681,1400
machine3,"July 21, 2025",2025-07-21 07:30:00 - 2025-07-22 07:29:00,2025-07-21 07:30,2025-07-22 07:29,1796,944081,945877,944081,1412
machine3,"July 22, 2025",2025-07-22 07:30:00 - 2025-07-23 07:29:00,2025-07-22 07:30,2025-07-23 07:29,1595,945877,947472,945877,1400
machine3,"July 23, 2025",2025-07-23 07:30:00 - 2025-07-24 07:29:00,2025-07-23 07:30,2025-07-24 07:29,2000,947472,949472,947472,1429
machine3,"July 24, 2025",2025-07-24 07:30:00 - 2025-07-25 07:29:00,2025-07-24 07:30,2025-07-25 07:29,1400,949472,950872,949472,1450
machine3,"July 25, 2025",2025-07-25 07:30:00 - 2025-07-26 07:29:00,2025-07-25 07:30,2025-07-26 07:29,1485,950872,952357,950872,1400
machine3,"July 26, 2025",2025-07-26 07:30:00 - 2025-07-27 07:29:00,2025-07-26 07:30,2025-07-27 07:29,1992,952357,954349,952357,1432
machine3,"July 27, 2025",2025-07-27 07:30:00 - 2025-07-28 07:29:00,2025-07-27 07:30,2025-07-28 07:29,1645,954349,955994,954349,1400
machine3,"July 28, 2025",2025-07-28 07:30:00 - 2025-07-29 07:29:00,2025-07-28 07:30,2025-07-29 07:29,1400,955994,957394,955994,1432
machine3,"July 29, 2025",2025-07-29 07:30:00 - 2025-07-30 07:29:00,2025-07-29 07:30,2025-07-30 07:29,2000,957394,959394,957394,1400
machine3,"July 30, 2025",2025-07-30 07:30:00 - 2025-07-31 07:29:00,2025-07-30 07:30,2025-07-31 07:29,2000,959394,961394,959394,1404
machine3,"July 31, 2025",2025-07-31 07:30:00 - 2025-08-01 07:29:00,2025-07-31 07:30,2025-08-01 07:29,1400,961394,962794,961394,1450
machine3,"August 1, 2025",2025-08-01 07:30:00 - 2025-08-02 07:29:00,2025-08-01 07:30,2025-08-02 07:29,1418,962794,964212,962794,1450
machine3,"August 2, 2025",2025-08-02 07:30:00 - 2025-08-03 07:29:00,2025-08-02 07:30,2025-08-03 07:29,1867,964212,966079,964212,1439
machine3,"August 3, 2025",2025-08-03 07:30:00 - 2025-08-04 07:29:00,2025-08-03 07:30,2025-08-04 07:29,2000,966079,968079,966079,1450
machine3,"August 4, 2025",2025-08-04 07:30:00 - 2025-08-05 07:29:00,2025-08-04 07:30,2025-08-05 07:29,1400,968079,969479,968079,1430
machine3,"August 5, 2025",2025-08-05 07:30:00 - 2025-08-06 07:29:00,2025-08-05 07:30,2025-08-06 07:29,1920,969479,971399,969479,1400
machine3,"August 6, 2025",2025-08-06 07:30:00 - 2025-08-07 07:29:00,2025-08-06 07:30,2025-08-07 07:29,1702,971399,973101,971399,1450
machine3,"August 7, 2025",2025-08-07 07:30:00 - 2025-08-08 07:29:00,2025-08-07 07:30,2025-08-08 07:29,1400,973101,974501,973101,1450
machine3,"August 8, 2025",2025-08-08 07:30:00 - 2025-08-09 07:29:00,2025-08-08 07:30,2025-08-09 07:29,2000,974501,976501,974501,1400
machine3,"August 9, 2025",2025-08-09 07:30:00 - 2025-08-10 07:29:00,2025-08-09 07:30,2025-08-10 07:29,1400,976501,977901,976501,1439
machine3,"August 10, 2025",2025-08-10 07:30:00 - 2025-08-11 07:29:00,2025-08-10 07:30,2025-08-11 07:29,1612,977901,979513,977901,1400
machine3,"August 11, 2025",2025-08-11 07:30:00 - 2025-08-12 07:29:00,2025-08-11 07:30,2025-08-12 07:29,2000,979513,981513,979513,1400
machine3,"August 12, 2025",2025-08-12 07:30:00 - 2025-08-13 07:29:00,2025-08-12 07:30,2025-08-13 07:29,1533,981513,983046,981513,1450
machine3,"August 13, 2025",2025-08-13 07:30:00 - 2025-08-14 07:29:00,2025-08-13 07:30,2025-08-14 07:29,2000,983046,985046,983046,1400
machine3,"August 14, 2025",2025-08-14 07:30:00 - 2025-08-15 07:29:00,2025-08-14 07:30,2025-08-15 07:29,1400,985046,986446,985046,1400
machine3,"August 15, 2025",2025-08-15 07:30:00 - 2025-08-16 07:29:00,2025-08-15 07:30,2025-08-16 07:29,2000,986446,988446,986446,1400
machine3,"August 16, 2025",2025-08-16 07:30:00 - 2025-08-17 07:29:00,2025-08-16 07:30,2025-08-17 07:29,1400,988446,989846,988446,1450
machine3,"August 17, 2025",2025-08-17 07:30:00 - 2025-08-18 07:29:00,2025-08-17 07:30,2025-08-18 07:29,1707,989846,991553,989846,1400
machine3,"August 18, 2025",2025-08-18 07:30:00 - 2025-08-19 07:29:00,2025-08-18 07:30,2025-08-19 07:29,1540,991553,993093,991553,1441
machine3,"August 19, 2025",2025-08-19 07:30:00 - 2025-08-20 07:29:00,2025-08-19 07:30,2025-08-20 07:29,1400,993093,994493,993093,1450
machine3,"August 20, 2025",2025-08-20 07:30:00 - 2025-08-21 07:29:00,2025-08-20 07:30,2025-08-21 07:29,1400,994493,995893,994493,1400
machine3,"August 21, 2025",2025-08-21 07:30:00 - 2025-08-22 07:29:00,2025-08-21 07:30,2025-08-22 07:29,2000,995893,997893,995893,1431
machine3,"August 22, 2025",2025-08-22 07:30:00 - 2025-08-23 07:29:00,2025-08-22 07:30,2025-08-23 07:29,1493,997893,999386,997893,1410
machine3,"August 23, 2025",2025-08-23 07:30:00 - 2025-08-24 07:29:00,2025-08-23 07:30,2025-08-24 07:29,1400,999386,1000786,999386,1449
machine3,"August 24, 2025",2025-08-24 07:30:00 - 2025-08-25 07:29:00,2025-08-24 07:30,2025-08-25 07:29,1400,1000786,1002186,1000786,1449
machine3,"August 25, 2025",2025-08-25 07:30:00 - 2025-08-26 07:29:00,2025-08-25 07:30,2025-08-26 07:29,2000,1002186,1004186,1002186,1444
machine3,"August 26, 2025",2025-08-26 07:30:00 - 2025-08-27 07:29:00,2025-08-26 07:30,2025-08-27 07:29,1895,1004186,1006081,1004186,1400
machine3,"August 27, 2025",2025-08-27 07:30:00 - 2025-08-28 07:29:00,2025-08-27 07:30,2025-08-28 07:29,2000,1006081,1008081,1006081,1400
