device_name,start_date_time,end_date_time,actual_start_time,actual_end_time,time_slot,date,production_output,start_counter_value,end_counter_value,readings_count,reset_count,pre_reset_sum
Machine3,2025-03-09 14:30,2025-03-09 15:30,2025-03-09 14:30,2025-03-09 15:29,14:30-15:30,"March 9, 2025",0.00,13948487.81,13948487.81,59,0,0
Machine3,2025-03-09 15:30,2025-03-09 16:30,2025-03-09 15:30,2025-03-09 16:29,15:30-16:30,"March 9, 2025",14.94,13948487.81,13948502.75,59,0,0
Machine3,2025-03-09 16:30,2025-03-09 17:30,2025-03-09 16:30,2025-03-09 17:29,16:30-17:30,"March 9, 2025",42.33,13948502.75,13948545.08,58,0,0
Machine3,2025-03-09 17:30,2025-03-09 18:30,2025-03-09 17:30,2025-03-09 18:29,17:30-18:30,"March 9, 2025",2.49,13948547.57,13948550.06,58,0,0
Machine3,2025-03-09 18:30,2025-03-09 19:30,2025-03-09 18:30,2025-03-09 19:29,18:30-19:30,"March 9, 2025",0.00,13948550.06,13948550.06,59,0,0
Machine3,2025-03-10 07:30,2025-03-10 08:30,2025-03-10 07:30,2025-03-10 08:29,07:30-08:30,"March 10, 2025",0.00,13957577.97,13957577.97,57,0,0
Machine3,2025-03-10 08:30,2025-03-10 09:30,2025-03-10 08:30,2025-03-10 09:29,08:30-09:30,"March 10, 2025",8.30,13957577.97,13957586.27,59,0,0
Machine3,2025-03-10 09:30,2025-03-10 10:30,2025-03-10 09:30,2025-03-10 10:28,09:30-10:30,"March 10, 2025",1734.70,13957608.68,13959343.38,59,0,0
Machine3,2025-03-10 10:30,2025-03-10 11:30,2025-03-10 10:30,2025-03-10 11:29,10:30-11:30,"March 10, 2025",888.10,13959377.41,13960265.51,59,0,0
Machine3,2025-03-10 11:30,2025-03-10 12:30,2025-03-10 11:30,2025-03-10 12:28,11:30-12:30,"March 10, 2025",1943.86,13960293.73,13962237.59,59,0,0
Machine3,2025-03-10 12:30,2025-03-10 13:30,2025-03-10 12:30,2025-03-10 13:29,12:30-13:30,"March 10, 2025",1679.09,13962269.13,13963948.22,60,0,0
Machine3,2025-03-10 13:30,2025-03-10 14:30,2025-03-10 13:31,2025-03-10 14:29,13:30-14:30,"March 10, 2025",1770.39,13963978.10,13965748.49,59,0,0
Machine3,2025-03-10 14:30,2025-03-10 15:30,2025-03-10 14:31,2025-03-10 15:29,14:30-15:30,"March 10, 2025",1857.54,13965780.03,13967637.57,59,0,0
Machine3,2025-03-10 15:30,2025-03-10 16:30,2025-03-10 15:31,2025-03-10 16:29,15:30-16:30,"March 10, 2025",693.88,13967674.09,13968367.97,59,0,0
Machine3,2025-03-10 16:30,2025-03-10 17:30,2025-03-10 16:30,2025-03-10 17:29,16:30-17:30,"March 10, 2025",1815.21,13968378.76,13970193.97,59,0,0
Machine3,2025-03-10 17:30,2025-03-10 18:30,2025-03-10 17:30,2025-03-10 18:29,17:30-18:30,"March 10, 2025",2670.11,13970236.30,13972906.41,59,0,0
Machine3,2025-03-10 18:30,2025-03-10 19:30,2025-03-10 18:30,2025-03-10 19:29,18:30-19:30,"March 10, 2025",2304.91,13972952.89,13975257.80,59,0,0
Machine3,2025-03-11 07:30,2025-03-11 08:30,2025-03-11 07:30,2025-03-11 08:29,07:30-08:30,"March 11, 2025",190.90,13986380.63,13986571.53,59,0,0
Machine3,2025-03-11 08:30,2025-03-11 09:30,2025-03-11 08:30,2025-03-11 09:29,08:30-09:30,"March 11, 2025",1056.59,13986592.28,13987648.87,59,0,0
Machine3,2025-03-11 09:30,2025-03-11 10:30,2025-03-11 09:30,2025-03-11 10:29,09:30-10:30,"March 11, 2025",1762.92,13987674.60,13989437.52,59,0,0
Machine3,2025-03-11 10:30,2025-03-11 11:30,2025-03-11 10:30,2025-03-11 11:29,10:30-11:30,"March 11, 2025",2355.54,13989475.70,13991831.24,59,0,0
Machine3,2025-03-11 11:30,2025-03-11 12:30,2025-03-11 11:30,2025-03-11 12:29,11:30-12:30,"March 11, 2025",2584.62,13991874.40,13994459.02,59,0,0
Machine3,2025-03-11 12:30,2025-03-11 13:30,2025-03-11 12:30,2025-03-11 13:29,12:30-13:30,"March 11, 2025",2374.63,13994501.35,13996875.98,59,0,0
Machine3,2025-03-11 13:30,2025-03-11 14:30,2025-03-11 13:30,2025-03-11 14:29,13:30-14:30,"March 11, 2025",2373.80,13996897.56,13999271.36,59,0,0
Machine3,2025-03-11 14:30,2025-03-11 15:30,2025-03-11 14:30,2025-03-11 15:29,14:30-15:30,"March 11, 2025",695.54,13999312.86,14000008.40,59,0,0
Machine3,2025-03-11 15:30,2025-03-11 16:30,2025-03-11 15:30,2025-03-11 16:29,15:30-16:30,"March 11, 2025",476.42,14000025.83,14000502.25,59,0,0
Machine3,2025-03-11 16:30,2025-03-11 17:30,2025-03-11 16:30,2025-03-11 17:29,16:30-17:30,"March 11, 2025",79.68,14000512.21,14000591.89,58,0,0
Machine3,2025-03-11 17:30,2025-03-11 18:30,2025-03-11 17:30,2025-03-11 18:29,17:30-18:30,"March 11, 2025",522.07,14000591.89,14001113.96,58,0,0
Machine3,2025-03-11 18:30,2025-03-11 19:30,2025-03-11 18:30,2025-03-11 19:29,18:30-19:30,"March 11, 2025",2503.28,14001143.84,14003647.12,59,0,0
Machine3,2025-03-12 07:30,2025-03-12 08:30,2025-03-12 07:30,2025-03-12 08:29,07:30-08:30,"March 12, 2025",868.18,14021040.60,14021908.78,59,0,0
Machine3,2025-03-12 08:30,2025-03-12 09:30,2025-03-12 08:30,2025-03-12 09:29,08:30-09:30,"March 12, 2025",766.92,14021908.78,14022675.70,59,0,0
Machine3,2025-03-12 09:30,2025-03-12 10:30,2025-03-12 09:30,2025-03-12 10:29,09:30-10:30,"March 12, 2025",1290.65,14022712.22,14024002.87,59,0,0
Machine3,2025-03-12 10:30,2025-03-12 11:30,2025-03-12 10:30,2025-03-12 11:29,10:30-11:30,"March 12, 2025",1026.71,14024015.32,14025042.03,58,0,0
Machine3,2025-03-12 11:30,2025-03-12 12:30,2025-03-12 11:30,2025-03-12 12:29,11:30-12:30,"March 12, 2025",1037.50,14025042.03,14026079.53,59,0,0
Machine3,2025-03-12 12:30,2025-03-12 13:30,2025-03-12 12:30,2025-03-12 13:29,12:30-13:30,"March 12, 2025",1499.81,14026103.60,14027603.41,59,0,0
Machine3,2025-03-12 13:30,2025-03-12 14:30,2025-03-12 13:30,2025-03-12 14:29,13:30-14:30,"March 12, 2025",1298.95,14027635.78,14028934.73,59,0,0
Machine3,2025-03-12 14:30,2025-03-12 15:30,2025-03-12 14:30,2025-03-12 15:29,14:30-15:30,"March 12, 2025",450.69,14028934.73,14029385.42,59,0,0
Machine3,2025-03-12 15:30,2025-03-12 16:30,2025-03-12 15:30,2025-03-12 16:29,15:30-16:30,"March 12, 2025",2111.52,14029423.60,14031535.12,59,0,0
Machine3,2025-03-12 16:30,2025-03-12 17:30,2025-03-12 16:30,2025-03-12 17:29,16:30-17:30,"March 12, 2025",1580.32,14031576.62,14033156.94,59,0,0
Machine3,2025-03-12 17:30,2025-03-12 18:30,2025-03-12 17:30,2025-03-12 18:29,17:30-18:30,"March 12, 2025",902.21,14033200.93,14034103.14,59,0,0
Machine3,2025-03-12 18:30,2025-03-12 19:30,2025-03-12 18:30,2025-03-12 19:29,18:30-19:30,"March 12, 2025",16.60,14034103.14,14034119.74,59,0,0
Machine3,2025-03-13 07:30,2025-03-13 08:30,2025-03-13 07:30,2025-03-13 08:29,07:30-08:30,"March 13, 2025",833.32,14046280.90,14047114.22,59,0,0
Machine3,2025-03-13 08:30,2025-03-13 09:30,2025-03-13 08:30,2025-03-13 09:29,08:30-09:30,"March 13, 2025",2558.06,14047161.53,14049719.59,58,0,0
Machine3,2025-03-13 09:30,2025-03-13 10:30,2025-03-13 09:30,2025-03-13 10:29,09:30-10:30,"March 13, 2025",2463.44,14049760.26,14052223.70,59,0,0
Machine3,2025-03-13 10:30,2025-03-13 11:30,2025-03-13 10:30,2025-03-13 11:29,10:30-11:30,"March 13, 2025",1404.36,14052266.86,14053671.22,59,0,0
Machine3,2025-03-13 11:30,2025-03-13 12:30,2025-03-13 11:30,2025-03-13 12:29,11:30-12:30,"March 13, 2025",1620.99,14053703.59,14055324.58,60,0,0
Machine3,2025-03-13 12:30,2025-03-13 13:30,2025-03-13 12:31,2025-03-13 13:29,12:30-13:30,"March 13, 2025",761.94,14055324.58,14056086.52,59,0,0
Machine3,2025-03-13 13:30,2025-03-13 14:30,2025-03-13 13:30,2025-03-13 14:29,13:30-14:30,"March 13, 2025",887.27,14056113.91,14057001.18,59,0,0
Machine3,2025-03-13 14:30,2025-03-13 15:30,2025-03-13 14:30,2025-03-13 15:29,14:30-15:30,"March 13, 2025",1252.47,14057001.18,14058253.65,59,0,0
Machine3,2025-03-13 15:30,2025-03-13 16:30,2025-03-13 15:30,2025-03-13 16:29,15:30-16:30,"March 13, 2025",1152.04,14058280.21,14059432.25,59,0,0
Machine3,2025-03-13 16:30,2025-03-13 17:30,2025-03-13 16:30,2025-03-13 17:29,16:30-17:30,"March 13, 2025",1017.58,14059451.34,14060468.92,59,0,0
Machine3,2025-03-13 17:30,2025-03-13 18:30,2025-03-13 17:30,2025-03-13 18:29,17:30-18:30,"March 13, 2025",893.91,14060468.92,14061362.83,59,0,0
Machine3,2025-03-13 18:30,2025-03-13 19:30,2025-03-13 18:30,2025-03-13 19:29,18:30-19:30,"March 13, 2025",2082.47,14061401.84,14063484.31,59,0,0
