device_name,start_date_time,end_date_time,actual_start_time,actual_end_time,time_slot,date,production_output,start_counter_value,end_counter_value,readings_count,reset_count,pre_reset_sum
Machine1,2025-03-04 13:30,2025-03-04 14:30,2025-03-04 13:30,2025-03-04 14:29,13:30-14:30,"March 4, 2025",1354.40,17591412.00,17592766.40,59,0,0
Machine1,2025-03-04 14:30,2025-03-04 15:30,2025-03-04 14:30,2025-03-04 15:29,14:30-15:30,"March 4, 2025",1252.80,17592795.20,17594048.00,59,0,0
Machine1,2025-03-04 15:30,2025-03-04 16:30,2025-03-04 15:30,2025-03-04 16:29,15:30-16:30,"March 4, 2025",663.20,17594048.00,17594711.20,59,0,0
Machine1,2025-03-04 16:30,2025-03-04 17:30,2025-03-04 16:30,2025-03-04 17:29,16:30-17:30,"March 4, 2025",222.40,17594711.20,17594933.60,59,0,0
Machine1,2025-03-04 17:30,2025-03-04 18:30,2025-03-04 17:30,2025-03-04 18:29,17:30-18:30,"March 4, 2025",1565.60,17594933.60,17596499.20,59,0,0
Machine1,2025-03-04 18:30,2025-03-04 19:30,2025-03-04 18:30,2025-03-04 19:29,18:30-19:30,"March 4, 2025",1803.20,17596528.00,17598331.20,59,0,0
Machine1,2025-03-05 07:30,2025-03-05 08:30,2025-03-05 07:30,2025-03-05 08:28,07:30-08:30,"March 5, 2025",1151.20,17617918.40,17619069.60,59,0,0
Machine1,2025-03-05 08:30,2025-03-05 09:30,2025-03-05 08:30,2025-03-05 09:29,08:30-09:30,"March 5, 2025",1876.00,17619098.40,17620974.40,60,0,0
Machine1,2025-03-05 09:30,2025-03-05 10:30,2025-03-05 09:31,2025-03-05 10:29,09:30-10:30,"March 5, 2025",1382.40,17621005.60,17622388.00,54,0,0
Machine1,2025-03-05 10:30,2025-03-05 11:30,2025-03-05 10:31,2025-03-05 11:29,10:30-11:30,"March 5, 2025",1459.20,17622412.00,17623871.20,59,0,0
Machine1,2025-03-05 11:30,2025-03-05 12:30,2025-03-05 11:30,2025-03-05 12:29,11:30-12:30,"March 5, 2025",732.00,17623871.20,17624603.20,59,0,0
Machine1,2025-03-05 12:30,2025-03-05 13:30,2025-03-05 12:30,2025-03-05 13:29,12:30-13:30,"March 5, 2025",1328.00,17624636.00,17625964.00,59,0,0
Machine1,2025-03-05 13:30,2025-03-05 14:30,2025-03-05 13:30,2025-03-05 14:29,13:30-14:30,"March 5, 2025",1343.20,17625964.00,17627307.20,59,0,0
Machine1,2025-03-05 14:30,2025-03-05 15:30,2025-03-05 14:30,2025-03-05 15:29,14:30-15:30,"March 5, 2025",1421.60,17627335.20,17628756.80,59,0,0
Machine1,2025-03-05 15:30,2025-03-05 16:30,2025-03-05 15:30,2025-03-05 16:29,15:30-16:30,"March 5, 2025",906.40,17628785.60,17629692.00,59,0,0
Machine1,2025-03-05 16:30,2025-03-05 17:30,2025-03-05 16:30,2025-03-05 17:29,16:30-17:30,"March 5, 2025",1748.00,17629720.80,17631468.80,59,0,0
Machine1,2025-03-05 17:30,2025-03-05 18:30,2025-03-05 17:30,2025-03-05 18:29,17:30-18:30,"March 5, 2025",1690.40,17631496.00,17633186.40,59,0,0
Machine1,2025-03-05 18:30,2025-03-05 19:30,2025-03-05 18:30,2025-03-05 19:29,18:30-19:30,"March 5, 2025",1676.00,17633216.80,17634892.80,59,0,0
Machine1,2025-03-06 07:30,2025-03-06 08:30,2025-03-06 07:30,2025-03-06 08:29,07:30-08:30,"March 6, 2025",999.20,17653506.40,17654505.60,59,0,0
Machine1,2025-03-06 08:30,2025-03-06 09:30,2025-03-06 08:30,2025-03-06 09:29,08:30-09:30,"March 6, 2025",1448.00,17654532.80,17655980.80,57,0,0
Machine1,2025-03-06 09:30,2025-03-06 10:30,2025-03-06 09:30,2025-03-06 10:29,09:30-10:30,"March 6, 2025",1583.20,17656004.80,17657588.00,59,0,0
Machine1,2025-03-06 10:30,2025-03-06 11:30,2025-03-06 10:30,2025-03-06 11:29,10:30-11:30,"March 6, 2025",1679.20,17657620.80,17659300.00,59,0,0
Machine1,2025-03-06 11:30,2025-03-06 12:30,2025-03-06 11:30,2025-03-06 12:29,11:30-12:30,"March 6, 2025",1545.60,17659327.20,17660872.80,59,0,0
Machine1,2025-03-06 12:30,2025-03-06 13:30,2025-03-06 12:30,2025-03-06 13:29,12:30-13:30,"March 6, 2025",1005.60,17660899.20,17661904.80,59,0,0
Machine1,2025-03-06 13:30,2025-03-06 14:30,2025-03-06 13:30,2025-03-06 14:29,13:30-14:30,"March 6, 2025",1331.20,17661924.80,17663256.00,59,0,0
Machine1,2025-03-06 14:30,2025-03-06 15:30,2025-03-06 14:30,2025-03-06 15:29,14:30-15:30,"March 6, 2025",734.40,17663282.40,17664016.80,59,0,0
Machine1,2025-03-06 15:30,2025-03-06 16:30,2025-03-06 15:30,2025-03-06 16:29,15:30-16:30,"March 6, 2025",452.00,17664048.00,17664500.00,59,0,0
Machine1,2025-03-06 16:30,2025-03-06 17:30,2025-03-06 16:30,2025-03-06 17:29,16:30-17:30,"March 6, 2025",432.00,17664500.00,17664932.00,59,0,0
Machine1,2025-03-06 17:30,2025-03-06 18:30,2025-03-06 17:30,2025-03-06 18:29,17:30-18:30,"March 6, 2025",1232.80,17664932.00,17666164.80,59,0,0
Machine1,2025-03-06 18:30,2025-03-06 19:30,2025-03-06 18:30,2025-03-06 19:29,18:30-19:30,"March 6, 2025",57.60,17666186.40,17666244.00,59,0,0
Machine1,2025-03-07 07:30,2025-03-07 08:30,2025-03-07 07:30,2025-03-07 08:29,07:30-08:30,"March 7, 2025",856.80,17682727.20,17683584.00,59,0,0
Machine1,2025-03-07 08:30,2025-03-07 09:30,2025-03-07 08:30,2025-03-07 09:29,08:30-09:30,"March 7, 2025",1056.80,17683614.40,17684671.20,59,0,0
Machine1,2025-03-07 09:30,2025-03-07 10:30,2025-03-07 09:30,2025-03-07 10:29,09:30-10:30,"March 7, 2025",1040.80,17684701.60,17685742.40,59,0,0
Machine1,2025-03-07 10:30,2025-03-07 11:30,2025-03-07 10:30,2025-03-07 11:29,10:30-11:30,"March 7, 2025",879.20,17685774.40,17686653.60,59,0,0
Machine1,2025-03-07 11:30,2025-03-07 12:30,2025-03-07 11:30,2025-03-07 12:29,11:30-12:30,"March 7, 2025",1270.40,17686674.40,17687944.80,59,0,0
Machine1,2025-03-07 12:30,2025-03-07 13:30,2025-03-07 12:30,2025-03-07 13:29,12:30-13:30,"March 7, 2025",1529.60,17687969.60,17689499.20,59,0,0
Machine1,2025-03-07 13:30,2025-03-07 14:30,2025-03-07 13:30,2025-03-07 14:29,13:30-14:30,"March 7, 2025",769.60,17689524.00,17690293.60,59,0,0
Machine1,2025-03-07 14:30,2025-03-07 15:30,2025-03-07 14:30,2025-03-07 15:29,14:30-15:30,"March 7, 2025",920.00,17690317.60,17691237.60,59,0,0
Machine1,2025-03-07 15:30,2025-03-07 16:30,2025-03-07 15:30,2025-03-07 16:29,15:30-16:30,"March 7, 2025",575.20,17691257.60,17691832.80,59,0,0
Machine1,2025-03-07 16:30,2025-03-07 17:30,2025-03-07 16:30,2025-03-07 17:29,16:30-17:30,"March 7, 2025",1476.80,17691832.80,17693309.60,59,0,0
Machine1,2025-03-07 17:30,2025-03-07 18:30,2025-03-07 17:30,2025-03-07 18:29,17:30-18:30,"March 7, 2025",1246.40,17693335.20,17694581.60,59,0,0
Machine1,2025-03-07 18:30,2025-03-07 19:30,2025-03-07 18:30,2025-03-07 19:29,18:30-19:30,"March 7, 2025",1484.80,17694621.60,17696106.40,59,0,0
Machine1,2025-03-08 07:30,2025-03-08 08:30,2025-03-08 07:30,2025-03-08 08:29,07:30-08:30,"March 8, 2025",1854.40,17714329.60,17716184.00,59,0,0
Machine1,2025-03-08 08:30,2025-03-08 09:30,2025-03-08 08:30,2025-03-08 09:29,08:30-09:30,"March 8, 2025",962.40,17716212.80,17717175.20,57,0,0
Machine1,2025-03-08 09:30,2025-03-08 10:30,2025-03-08 09:30,2025-03-08 10:29,09:30-10:30,"March 8, 2025",1132.00,17717175.20,17718307.20,59,0,0
Machine1,2025-03-08 10:30,2025-03-08 11:30,2025-03-08 10:30,2025-03-08 11:29,10:30-11:30,"March 8, 2025",1453.60,17718332.00,17719785.60,59,0,0
Machine1,2025-03-08 11:30,2025-03-08 12:30,2025-03-08 11:30,2025-03-08 12:29,11:30-12:30,"March 8, 2025",1553.60,17719811.20,17721364.80,59,0,0
Machine1,2025-03-08 12:30,2025-03-08 13:30,2025-03-08 12:30,2025-03-08 13:29,12:30-13:30,"March 8, 2025",1781.60,17721392.00,17723173.60,59,0,0
Machine1,2025-03-08 13:30,2025-03-08 14:30,2025-03-08 13:30,2025-03-08 14:29,13:30-14:30,"March 8, 2025",1892.00,17723206.40,17725098.40,59,0,0
Machine1,2025-03-08 14:30,2025-03-08 15:30,2025-03-08 14:30,2025-03-08 15:29,14:30-15:30,"March 8, 2025",1868.00,17725130.40,17726998.40,59,0,0
Machine1,2025-03-08 15:30,2025-03-08 16:30,2025-03-08 15:30,2025-03-08 16:29,15:30-16:30,"March 8, 2025",446.40,17727035.20,17727481.60,59,0,0
Machine1,2025-03-08 16:30,2025-03-08 17:30,2025-03-08 16:30,2025-03-08 17:29,16:30-17:30,"March 8, 2025",863.20,17727496.80,17728360.00,59,0,0
Machine1,2025-03-08 17:30,2025-03-08 18:30,2025-03-08 17:30,2025-03-08 18:29,17:30-18:30,"March 8, 2025",1645.60,17728388.00,17730033.60,59,0,0
Machine1,2025-03-08 18:30,2025-03-08 19:30,2025-03-08 18:30,2025-03-08 19:29,18:30-19:30,"March 8, 2025",1512.80,17730068.80,17731581.60,59,0,0
Machine1,2025-03-09 07:30,2025-03-09 08:30,2025-03-09 07:30,2025-03-09 08:29,07:30-08:30,"March 9, 2025",634.40,17749702.40,17750336.80,59,0,0
Machine1,2025-03-09 08:30,2025-03-09 09:30,2025-03-09 08:30,2025-03-09 09:29,08:30-09:30,"March 9, 2025",1910.40,17750368.80,17752279.20,59,0,0
Machine1,2025-03-09 09:30,2025-03-09 10:30,2025-03-09 09:30,2025-03-09 10:29,09:30-10:30,"March 9, 2025",961.60,17752314.40,17753276.00,59,0,0
Machine1,2025-03-09 10:30,2025-03-09 11:30,2025-03-09 10:30,2025-03-09 11:29,10:30-11:30,"March 9, 2025",849.60,17753295.20,17754144.80,59,0,0
Machine1,2025-03-09 11:30,2025-03-09 12:30,2025-03-09 11:30,2025-03-09 12:29,11:30-12:30,"March 9, 2025",1493.60,17754144.80,17755638.40,59,0,0
Machine1,2025-03-09 12:30,2025-03-09 13:30,2025-03-09 12:30,2025-03-09 13:29,12:30-13:30,"March 9, 2025",1607.20,17755667.20,17757274.40,59,0,0
Machine1,2025-03-09 13:30,2025-03-09 14:30,2025-03-09 13:30,2025-03-09 14:29,13:30-14:30,"March 9, 2025",1598.40,17757300.00,17758898.40,59,0,0
Machine1,2025-03-09 14:30,2025-03-09 15:30,2025-03-09 14:30,2025-03-09 15:29,14:30-15:30,"March 9, 2025",1692.00,17758924.80,17760616.80,59,0,0
Machine1,2025-03-09 15:30,2025-03-09 16:30,2025-03-09 15:30,2025-03-09 16:29,15:30-16:30,"March 9, 2025",1719.20,17760644.80,17762364.00,59,0,0
Machine1,2025-03-09 16:30,2025-03-09 17:30,2025-03-09 16:30,2025-03-09 17:29,16:30-17:30,"March 9, 2025",1164.00,17762391.20,17763555.20,58,0,0
Machine1,2025-03-09 17:30,2025-03-09 18:30,2025-03-09 17:30,2025-03-09 18:29,17:30-18:30,"March 9, 2025",1251.20,17763583.20,17764834.40,58,0,0
Machine1,2025-03-09 18:30,2025-03-09 19:30,2025-03-09 18:30,2025-03-09 19:29,18:30-19:30,"March 9, 2025",1020.00,17764834.40,17765854.40,59,0,0
Machine1,2025-03-10 07:30,2025-03-10 08:30,2025-03-10 07:30,2025-03-10 08:29,07:30-08:30,"March 10, 2025",970.40,17783863.20,17784833.60,57,0,0
Machine1,2025-03-10 08:30,2025-03-10 09:30,2025-03-10 08:30,2025-03-10 09:29,08:30-09:30,"March 10, 2025",1824.00,17784864.80,17786688.80,59,0,0
Machine1,2025-03-10 09:30,2025-03-10 10:30,2025-03-10 09:30,2025-03-10 10:28,09:30-10:30,"March 10, 2025",1860.80,17786724.80,17788585.60,59,0,0
Machine1,2025-03-10 10:30,2025-03-10 11:30,2025-03-10 10:30,2025-03-10 11:29,10:30-11:30,"March 10, 2025",1820.80,17788617.60,17790438.40,59,0,0
Machine1,2025-03-10 11:30,2025-03-10 12:30,2025-03-10 11:30,2025-03-10 12:28,11:30-12:30,"March 10, 2025",1737.60,17790467.20,17792204.80,59,0,0
Machine1,2025-03-10 12:30,2025-03-10 13:30,2025-03-10 12:30,2025-03-10 13:29,12:30-13:30,"March 10, 2025",1726.40,17792235.20,17793961.60,60,0,0
Machine1,2025-03-10 13:30,2025-03-10 14:30,2025-03-10 13:31,2025-03-10 14:29,13:30-14:30,"March 10, 2025",1763.20,17793991.20,17795754.40,59,0,0
Machine1,2025-03-10 14:30,2025-03-10 15:30,2025-03-10 14:31,2025-03-10 15:29,14:30-15:30,"March 10, 2025",1780.80,17795786.40,17797567.20,59,0,0
Machine1,2025-03-10 15:30,2025-03-10 16:30,2025-03-10 15:31,2025-03-10 16:29,15:30-16:30,"March 10, 2025",614.40,17797567.20,17798181.60,59,0,0
Machine1,2025-03-10 16:30,2025-03-10 17:30,2025-03-10 16:30,2025-03-10 17:29,16:30-17:30,"March 10, 2025",1068.00,17798202.40,17799270.40,59,0,0
Machine1,2025-03-10 17:30,2025-03-10 18:30,2025-03-10 17:30,2025-03-10 18:29,17:30-18:30,"March 10, 2025",463.20,17799270.40,17799733.60,59,0,0
Machine1,2025-03-10 18:30,2025-03-10 19:30,2025-03-10 18:30,2025-03-10 19:29,18:30-19:30,"March 10, 2025",1394.40,17799772.00,17801166.40,59,0,0
Machine1,2025-03-11 07:30,2025-03-11 08:30,2025-03-11 07:30,2025-03-11 08:29,07:30-08:30,"March 11, 2025",48.00,17816430.40,17816478.40,59,0,0
Machine1,2025-03-11 08:30,2025-03-11 09:30,2025-03-11 08:30,2025-03-11 09:29,08:30-09:30,"March 11, 2025",866.40,17816507.20,17817373.60,59,0,0
Machine1,2025-03-11 09:30,2025-03-11 10:30,2025-03-11 09:30,2025-03-11 10:29,09:30-10:30,"March 11, 2025",1541.60,17817403.20,17818944.80,59,0,0
Machine1,2025-03-11 10:30,2025-03-11 11:30,2025-03-11 10:30,2025-03-11 11:29,10:30-11:30,"March 11, 2025",1171.20,17818967.20,17820138.40,59,0,0
Machine1,2025-03-11 11:30,2025-03-11 12:30,2025-03-11 11:30,2025-03-11 12:29,11:30-12:30,"March 11, 2025",1296.80,17820158.40,17821455.20,59,0,0
Machine1,2025-03-11 12:30,2025-03-11 13:30,2025-03-11 12:30,2025-03-11 13:29,12:30-13:30,"March 11, 2025",1180.80,17821477.60,17822658.40,59,0,0
Machine1,2025-03-11 13:30,2025-03-11 14:30,2025-03-11 13:30,2025-03-11 14:29,13:30-14:30,"March 11, 2025",1461.60,17822684.00,17824145.60,59,0,0
Machine1,2025-03-11 14:30,2025-03-11 15:30,2025-03-11 14:30,2025-03-11 15:29,14:30-15:30,"March 11, 2025",1513.60,17824171.20,17825684.80,59,0,0
Machine1,2025-03-11 15:30,2025-03-11 16:30,2025-03-11 15:30,2025-03-11 16:29,15:30-16:30,"March 11, 2025",1564.80,17825710.40,17827275.20,59,0,0
Machine1,2025-03-11 16:30,2025-03-11 17:30,2025-03-11 16:30,2025-03-11 17:29,16:30-17:30,"March 11, 2025",1218.40,17827304.00,17828522.40,58,0,0
Machine1,2025-03-11 17:30,2025-03-11 18:30,2025-03-11 17:30,2025-03-11 18:29,17:30-18:30,"March 11, 2025",796.00,17828522.40,17829318.40,58,0,0
Machine1,2025-03-11 18:30,2025-03-11 19:30,2025-03-11 18:30,2025-03-11 19:29,18:30-19:30,"March 11, 2025",1736.00,17829348.80,17831084.80,59,0,0
Machine1,2025-03-12 07:30,2025-03-12 08:30,2025-03-12 07:30,2025-03-12 08:29,07:30-08:30,"March 12, 2025",568.80,17848390.40,17848959.20,59,0,0
Machine1,2025-03-12 08:30,2025-03-12 09:30,2025-03-12 08:30,2025-03-12 09:29,08:30-09:30,"March 12, 2025",824.80,17848988.80,17849813.60,59,0,0
Machine1,2025-03-12 09:30,2025-03-12 10:30,2025-03-12 09:30,2025-03-12 10:29,09:30-10:30,"March 12, 2025",1484.00,17849844.00,17851328.00,59,0,0
Machine1,2025-03-12 10:30,2025-03-12 11:30,2025-03-12 10:30,2025-03-12 11:29,10:30-11:30,"March 12, 2025",885.60,17851348.80,17852234.40,58,0,0
Machine1,2025-03-12 11:30,2025-03-12 12:30,2025-03-12 11:30,2025-03-12 12:29,11:30-12:30,"March 12, 2025",1575.20,17852256.00,17853831.20,59,0,0
Machine1,2025-03-12 12:30,2025-03-12 13:30,2025-03-12 12:30,2025-03-12 13:29,12:30-13:30,"March 12, 2025",1612.00,17853858.40,17855470.40,59,0,0
Machine1,2025-03-12 13:30,2025-03-12 14:30,2025-03-12 13:30,2025-03-12 14:29,13:30-14:30,"March 12, 2025",1166.40,17855512.80,17856679.20,59,0,0
Machine1,2025-03-12 14:30,2025-03-12 15:30,2025-03-12 14:30,2025-03-12 15:29,14:30-15:30,"March 12, 2025",1225.60,17856684.80,17857910.40,59,0,0
Machine1,2025-03-12 15:30,2025-03-12 16:30,2025-03-12 15:30,2025-03-12 16:29,15:30-16:30,"March 12, 2025",1677.60,17857940.80,17859618.40,59,0,0
Machine1,2025-03-12 16:30,2025-03-12 17:30,2025-03-12 16:30,2025-03-12 17:29,16:30-17:30,"March 12, 2025",1196.00,17859648.80,17860844.80,59,0,0
Machine1,2025-03-12 17:30,2025-03-12 18:30,2025-03-12 17:30,2025-03-12 18:29,17:30-18:30,"March 12, 2025",1606.40,17860880.80,17862487.20,59,0,0
Machine1,2025-03-12 18:30,2025-03-12 19:30,2025-03-12 18:30,2025-03-12 19:29,18:30-19:30,"March 12, 2025",1257.60,17862487.20,17863744.80,59,0,0
Machine1,2025-03-13 07:30,2025-03-13 08:30,2025-03-13 07:30,2025-03-13 08:29,07:30-08:30,"March 13, 2025",1042.40,17879566.40,17880608.80,59,0,0
Machine1,2025-03-13 08:30,2025-03-13 09:30,2025-03-13 08:30,2025-03-13 09:29,08:30-09:30,"March 13, 2025",1034.40,17880628.00,17881662.40,58,0,0
Machine1,2025-03-13 09:30,2025-03-13 10:30,2025-03-13 09:30,2025-03-13 10:29,09:30-10:30,"March 13, 2025",1028.80,17881681.60,17882710.40,59,0,0
Machine1,2025-03-13 10:30,2025-03-13 11:30,2025-03-13 10:30,2025-03-13 11:29,10:30-11:30,"March 13, 2025",1025.60,17882728.00,17883753.60,59,0,0
Machine1,2025-03-13 11:30,2025-03-13 12:30,2025-03-13 11:30,2025-03-13 12:29,11:30-12:30,"March 13, 2025",1324.00,17883770.40,17885094.40,60,0,0
Machine1,2025-03-13 12:30,2025-03-13 13:30,2025-03-13 12:31,2025-03-13 13:29,12:30-13:30,"March 13, 2025",772.00,17885116.80,17885888.80,59,0,0
Machine1,2025-03-13 13:30,2025-03-13 14:30,2025-03-13 13:30,2025-03-13 14:29,13:30-14:30,"March 13, 2025",741.60,17885888.80,17886630.40,59,0,0
Machine1,2025-03-13 14:30,2025-03-13 15:30,2025-03-13 14:30,2025-03-13 15:29,14:30-15:30,"March 13, 2025",1246.40,17886630.40,17887876.80,59,0,0
Machine1,2025-03-13 15:30,2025-03-13 16:30,2025-03-13 15:30,2025-03-13 16:29,15:30-16:30,"March 13, 2025",1481.60,17887904.00,17889385.60,59,0,0
Machine1,2025-03-13 16:30,2025-03-13 17:30,2025-03-13 16:30,2025-03-13 17:29,16:30-17:30,"March 13, 2025",664.80,17889389.60,17890054.40,59,0,0
Machine1,2025-03-13 17:30,2025-03-13 18:30,2025-03-13 17:30,2025-03-13 18:29,17:30-18:30,"March 13, 2025",1049.60,17890054.40,17891104.00,59,0,0
Machine1,2025-03-13 18:30,2025-03-13 19:30,2025-03-13 18:30,2025-03-13 19:29,18:30-19:30,"March 13, 2025",1072.00,17891129.60,17892201.60,59,0,0
